,County,N,Party,Race,State,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
283,Ascension,44.0,p_republican,USP,LA,2000,0.5056134241644101,0.49289811898,0.617650983803,0.506912805716,0.21
284,Assumption,23.0,p_democrat,USP,LA,2000,0.9444853063522398,0.950302486026,0.960697981671,0.939986863633,0.76
285,Assumption,23.0,p_republican,USP,LA,2000,,,,,0.0
286,Avoyelles,73.0,p_democrat,USP,LA,2000,0.920327286648591,0.934909287674,0.940047931106,0.921047220984,0.78
287,Avoyelles,73.0,p_republican,USP,LA,2000,0.7907740523636227,0.455669370566,0.861824322461,0.814798638514,0.65
288,Beauregard,36.0,p_democrat,USP,LA,2000,,,,,0.0
289,Beauregard,36.0,p_republican,USP,LA,2000,,,,,0.0
290,Bienville,34.0,p_democrat,USP,LA,2000,0.5967059597549536,0.454731032545,0.498321403151,0.618752054406,0.17
291,Bienville,34.0,p_republican,USP,LA,2000,,,,,0.0
292,Bossier,58.0,p_democrat,USP,LA,2000,0.25403287960423876,0.223718126581,0.263339808004,0.278079967351,0.14
293,Bossier,58.0,p_republican,USP,LA,2000,0.9919974392942812,0.992201929131,0.985573558393,0.991467606629,0.98
294,Caddo,151.0,p_democrat,USP,LA,2000,0.008181747857121982,0.00873792381155,0.00826896937708,0.00757422579225,0.01
295,Caddo,151.0,p_republican,USP,LA,2000,0.6266430514420254,0.169429568341,0.710743577799,0.670176384825,0.68
296,Calcasieu,113.0,p_democrat,USP,LA,2000,0.014344435426648471,0.0138061669766,0.00883902965894,0.0148580591179,0.13
297,Calcasieu,113.0,p_republican,USP,LA,2000,0.970463286868124,0.970878545592,0.975012187937,0.970276716931,0.98
298,Caldwell,27.0,p_democrat,USP,LA,2000,0.7622945729911436,0.901474600522,0.76759726526,0.743619327354,0.16
299,Caldwell,27.0,p_republican,USP,LA,2000,,,,,0.0
300,Cameron,13.0,p_democrat,USP,LA,2000,,,,,0.0
301,Cameron,13.0,p_republican,USP,LA,2000,,,,,0.0
302,Catahoula,26.0,p_democrat,USP,LA,2000,,,,,0.0
303,Catahoula,26.0,p_republican,USP,LA,2000,,,,,0.0
304,Claiborne,32.0,p_democrat,USP,LA,2000,,,,,0.0
305,Claiborne,32.0,p_republican,USP,LA,2000,0.3552803018684488,0.242709691452,0.35389440185,0.36069922103,0.39
306,Concordia,25.0,p_democrat,USP,LA,2000,0.9065351004916227,0.947379405951,0.896221640725,0.897762597121,0.31
307,Concordia,25.0,p_republican,USP,LA,2000,,,,,0.0
308,De Soto,50.0,p_democrat,USP,LA,2000,0.5132017472191455,0.353245451626,0.439971492935,0.53414621691,0.62
309,De Soto,50.0,p_republican,USP,LA,2000,0.4183789385005424,0.690960755097,0.815483656392,0.383826517371,0.55
310,East Baton Rouge,298.0,p_democrat,USP,LA,2000,0.9211054944816193,0.923905741845,0.936145644724,0.914910649339,0.81
311,East Baton Rouge,298.0,p_republican,USP,LA,2000,0.6060939357493882,0.119857002623,0.764554609979,0.661560741456,0.64
312,East Carroll,22.0,p_democrat,USP,LA,2000,,,,,0.0
313,East Carroll,22.0,p_republican,USP,LA,2000,0.6398756113420665,0.957902876024,0.806796196112,0.627654898285,0.49
314,East Feliciana,28.0,p_democrat,USP,LA,2000,0.9427535162271596,0.913961720454,0.948382451032,0.944859571772,0.76
315,East Feliciana,28.0,p_republican,USP,LA,2000,0.8522681868027128,0.771937158749,0.843516416715,0.846579369691,0.82
316,Evangeline,54.0,p_democrat,USP,LA,2000,0.9239727111644441,0.921364529003,0.912824544428,0.925420404268,0.96
317,Evangeline,54.0,p_republican,USP,LA,2000,0.5071083907539509,0.493092630556,0.476329727394,0.51191615198,0.45
318,Franklin,39.0,p_democrat,USP,LA,2000,0.7363301854481019,0.462254584897,0.675712846359,0.752677908482,0.9
319,Franklin,39.0,p_republican,USP,LA,2000,0.9938359633434947,0.972673967248,0.997701748741,0.994613640197,0.99
320,Grant,25.0,p_democrat,USP,LA,2000,,,,,0.0
321,Grant,25.0,p_republican,USP,LA,2000,,,,,0.0
322,Iberia,64.0,p_democrat,USP,LA,2000,0.329963308558515,0.284171385287,0.271944630223,0.345449228022,0.31
323,Iberia,64.0,p_republican,USP,LA,2000,0.4505176455229487,0.508213416513,0.434244341418,0.425816590702,0.71
324,Iberville,45.0,p_democrat,USP,LA,2000,0.3871899690406779,0.305440729095,0.316619891491,0.397299286907,0.32
325,Iberville,45.0,p_republican,USP,LA,2000,0.9327037811188339,0.949623007654,0.906537069226,0.931951753246,0.93
326,Jackson,31.0,p_democrat,USP,LA,2000,0.5988575268329994,0.619644999065,0.644138079054,0.596884842639,0.59
327,Jackson,31.0,p_republican,USP,LA,2000,,,,,0.0
328,Jefferson,273.0,p_democrat,USP,LA,2000,0.6349835443784728,0.574840393664,0.513656599896,0.595245081624,0.36
329,Jefferson,273.0,p_republican,USP,LA,2000,0.5994644290060447,0.713669917731,0.545155267423,0.565051399316,0.8
330,Jefferson Davis,35.0,p_democrat,USP,LA,2000,0.5732089301716001,0.529847874355,0.542298581271,0.577843933466,0.53
331,Jefferson Davis,35.0,p_republican,USP,LA,2000,0.8079434364725004,0.789889079063,0.850972054019,0.808724533723,0.81
332,Lafayette,109.0,p_democrat,USP,LA,2000,0.48305820967147106,0.480155871153,0.415252524108,0.482422536252,0.47
333,Lafayette,109.0,p_republican,USP,LA,2000,0.6957870492996168,0.724551780761,0.62531228863,0.669558695683,0.69
334,Lafourche,67.0,p_democrat,USP,LA,2000,0.561605609227396,0.561913147559,0.575273208049,0.556856070576,0.64
335,Lafourche,67.0,p_republican,USP,LA,2000,0.6535399627765082,0.619852519729,0.61324687294,0.68053905863,0.53
336,Lasalle,31.0,p_democrat,USP,LA,2000,0.6026502000020533,0.598209903402,0.59259703448,0.596884842639,0.33
337,Lasalle,31.0,p_republican,USP,LA,2000,,,,,0.0
338,Lincoln,51.0,p_democrat,USP,LA,2000,0.6765369331872605,0.473406322178,0.735136917582,0.694070359758,0.19
339,Lincoln,51.0,p_republican,USP,LA,2000,0.876851737040728,0.884981098966,0.903752433125,0.876296920889,0.9
340,Livingston,54.0,p_democrat,USP,LA,2000,0.4554298640710531,0.410275053296,0.504598039015,0.475698235679,0.48
341,Livingston,54.0,p_republican,USP,LA,2000,0.9475561939064736,0.948388344345,0.944550323025,0.945934326286,0.96
342,Madison,37.0,p_democrat,USP,LA,2000,0.3658223622664477,0.237806639977,0.623040021616,0.370533766613,0.55
343,Madison,37.0,p_republican,USP,LA,2000,0.1567219394337798,0.150034625601,0.451169626197,0.139633378137,0.68
344,Morehouse,40.0,p_democrat,USP,LA,2000,0.6736642253237594,0.538124584628,0.643300880551,0.689019021088,0.6
345,Morehouse,40.0,p_republican,USP,LA,2000,0.9433195415066312,0.949710035725,0.913221085121,0.941144410041,0.95
346,Natchitoches,55.0,p_democrat,USP,LA,2000,0.45279926442332974,0.473195066118,0.509902965708,0.454224236466,0.69
347,Natchitoches,55.0,p_republican,USP,LA,2000,0.9665514241713004,0.966146912755,0.977375438838,0.964294972685,0.98
348,Orleans,443.0,p_democrat,USP,LA,2000,0.8019107092740602,0.79136388851,0.770194962472,0.825164130024,0.7
349,Orleans,443.0,p_republican,USP,LA,2000,0.7368701267440773,0.000690162028685,0.570732566687,0.796280322822,0.64
350,Ouachita,81.0,p_democrat,USP,LA,2000,0.6663150062256848,0.673083982415,0.618558668035,0.66024331982,0.6
351,Ouachita,81.0,p_republican,USP,LA,2000,0.051680949221916024,0.0841604828016,0.0650320225346,0.0502852846596,0.14
352,Plaquemines,19.0,p_democrat,USP,LA,2000,0.670514547515044,0.714115862198,0.798667481473,0.659027622584,0.6
353,Plaquemines,19.0,p_republican,USP,LA,2000,,,,,0.0
354,Pointe Coupee,39.0,p_democrat,USP,LA,2000,0.3639528510521125,0.229016721294,0.391664565179,0.395805233239,0.62
355,Pointe Coupee,39.0,p_republican,USP,LA,2000,0.6412351596806694,0.361643095051,0.703807050076,0.647797011366,0.78
356,Rapides,109.0,p_democrat,USP,LA,2000,0.7864551264860845,0.771807778451,0.752168114038,0.780419986324,0.77
357,Rapides,109.0,p_republican,USP,LA,2000,0.5857783962538217,0.290502034412,0.588049401854,0.631388249345,0.14
358,Red River,20.0,p_democrat,USP,LA,2000,,,,,0.0
359,Red River,20.0,p_republican,USP,LA,2000,,,,,0.0
360,Richland,36.0,p_democrat,USP,LA,2000,0.3539935597633985,0.366766605162,0.325943523077,0.341565296003,0.54
361,Richland,36.0,p_republican,USP,LA,2000,,,,,0.0
362,Sabine,37.0,p_democrat,USP,LA,2000,0.4065659377589219,0.278013982761,0.377577636725,0.417559826421,0.21
363,Sabine,37.0,p_republican,USP,LA,2000,0.610038549383412,0.579584391038,0.703828032574,0.631491506242,0.48
364,St. Bernard,42.0,p_democrat,USP,LA,2000,0.3922309214243726,0.390441075966,0.417974918262,0.398689585344,0.3
365,St. Bernard,42.0,p_republican,USP,LA,2000,,,,,0.0
366,St. Charles,44.0,p_democrat,USP,LA,2000,0.923951606864375,0.925564518743,0.895062049466,0.928428799719,0.79
367,St. Charles,44.0,p_republican,USP,LA,2000,0.25822762316091247,0.232238876416,0.21238615234,0.245833424112,0.5
368,St. Helena,13.0,p_democrat,USP,LA,2000,,,,,0.0
369,St. Helena,13.0,p_republican,USP,LA,2000,,,,,0.0
370,St. James,24.0,p_democrat,USP,LA,2000,,,,,0.0
371,St. James,24.0,p_republican,USP,LA,2000,,,,,0.0
372,St. John The Baptist,37.0,p_democrat,USP,LA,2000,0.40561913924961973,0.36314663248,0.40263266934,0.417559826421,0.38
373,St. John The Baptist,37.0,p_republican,USP,LA,2000,0.07066103313355283,0.0391646891644,0.036455474543,0.0733555315133,0.02
374,St. Landry,99.0,p_democrat,USP,LA,2000,0.47921719724549217,0.405018440918,0.680358698162,0.496964879951,0.61
375,St. Landry,99.0,p_republican,USP,LA,2000,0.9704727220721132,0.987045058762,0.971588570445,0.959294610588,0.86
376,St. Martin,48.0,p_democrat,USP,LA,2000,0.981329655099141,0.975947022668,0.969277088434,0.983041217733,0.98
377,St. Martin,48.0,p_republican,USP,LA,2000,,,,,0.0
378,St. Mary,47.0,p_democrat,USP,LA,2000,0.39463294487245887,0.404648139799,0.427496910493,0.366208765162,0.16
379,St. Mary,47.0,p_republican,USP,LA,2000,0.8679150325319991,0.861960422458,0.911183861999,0.859463316588,0.94
380,St. Tammany,116.0,p_democrat,USP,LA,2000,0.4296389056163771,0.494285671308,0.417300260432,0.390959754657,0.69
381,St. Tammany,116.0,p_republican,USP,LA,2000,0.5655595364555915,0.663725023642,0.48027113106,0.555123527615,0.42
382,Tangipahoa,83.0,p_democrat,USP,LA,2000,0.4980719336039664,0.327718873374,0.566540411772,0.537792802452,0.65
383,Tangipahoa,83.0,p_republican,USP,LA,2000,0.8772052573554506,0.845335744514,0.950690523211,0.86845719895,0.96
384,Tensas,16.0,p_democrat,USP,LA,2000,,,,,0.0
385,Tensas,16.0,p_republican,USP,LA,2000,,,,,0.0
386,Terrebonne,95.0,p_democrat,USP,LA,2000,0.4538188893978379,0.350703380378,0.440362197986,0.487202432572,0.48
387,Terrebonne,95.0,p_republican,USP,LA,2000,0.09280389496523478,0.0717599747215,0.0872200799609,0.0853131408278,0.05
388,Union,35.0,p_democrat,USP,LA,2000,0.7959572293540437,0.654976963704,0.88088674422,0.808724533723,0.91
389,Union,35.0,p_republican,USP,LA,2000,0.8620343237310149,0.868741431194,0.89349503381,0.858469732051,0.85
390,Vermilion,57.0,p_democrat,USP,LA,2000,0.21151076263637694,0.188487157166,0.22544730369,0.216292714898,0.26
391,Vermilion,57.0,p_republican,USP,LA,2000,0.5343004003218247,0.554380496553,0.613332309488,0.525331005433,0.45
392,Vernon,54.0,p_democrat,USP,LA,2000,0.8274380423372726,0.900390060214,0.838628627117,0.811147659752,0.93
393,Vernon,54.0,p_republican,USP,LA,2000,0.6542750833670816,0.60978486573,0.607667701921,0.664091429803,0.64
394,Washington,55.0,p_democrat,USP,LA,2000,0.3791434088469079,0.217877478307,0.461105058496,0.38851909897,0.85
395,Washington,55.0,p_republican,USP,LA,2000,0.15577240090683409,0.217369486844,0.149647178251,0.139437794004,0.01
396,Webster,46.0,p_democrat,USP,LA,2000,0.6707915529283296,0.634427615545,0.730439463681,0.677785641917,0.7
397,Webster,46.0,p_republican,USP,LA,2000,0.5762944703863184,0.427534090089,0.342522343874,0.58745383108,0.67
398,West Baton Rouge,29.0,p_democrat,USP,LA,2000,,,,,0.0
399,West Baton Rouge,29.0,p_republican,USP,LA,2000,,,,,0.0
400,West Carroll,21.0,p_democrat,USP,LA,2000,,,,,0.0
401,West Carroll,21.0,p_republican,USP,LA,2000,0.8959179573622249,0.893515419228,0.891642157308,0.895054369938,0.48
402,West Feliciana,21.0,p_democrat,USP,LA,2000,,,,,0.0
403,West Feliciana,21.0,p_republican,USP,LA,2000,,,,,0.0
404,Winn,35.0,p_democrat,USP,LA,2000,0.3647553438575513,0.345225577196,0.422977357187,0.362173729793,0.1
405,Winn,35.0,p_republican,USP,LA,2000,,,,,0.0
406,ALCONA,23.0,p_democrat,USP,MI,2000,0.8159828660236832,0.82793537974,0.740262160359,0.81100046599,0.56
407,ALCONA,23.0,p_republican,USP,MI,2000,,,,,0.0
408,ALGER,13.0,p_democrat,USP,MI,2000,,,,,0.0
409,ALGER,13.0,p_republican,USP,MI,2000,0.9557166844262992,0.946105809399,0.955832182553,0.957881606719,0.63
410,ALLEGAN,41.0,p_democrat,USP,MI,2000,0.7687081321626228,0.742196293817,0.757706190802,0.780591572978,0.78
411,ALLEGAN,41.0,p_republican,USP,MI,2000,0.6567452305829949,0.681784983833,0.56201662801,0.632040537139,0.11
412,ALPENA,20.0,p_democrat,USP,MI,2000,,,,,0.0
413,ALPENA,20.0,p_republican,USP,MI,2000,,,,,0.0
414,ANTRIM,15.0,p_democrat,USP,MI,2000,0.9672678991785227,0.970016710306,0.96537218576,0.964294972685,0.72
415,ANTRIM,15.0,p_republican,USP,MI,2000,,,,,0.0
416,ARENAC,27.0,p_democrat,USP,MI,2000,,,,,0.0
417,ARENAC,27.0,p_republican,USP,MI,2000,0.8863136209388275,0.906699763514,0.840563600341,0.876968865138,0.64
418,BARAGA,10.0,p_democrat,USP,MI,2000,,,,,0.0
419,BARAGA,10.0,p_republican,USP,MI,2000,,,,,0.0
420,BARRY,26.0,p_democrat,USP,MI,2000,,,,,0.0
421,BARRY,26.0,p_republican,USP,MI,2000,0.9128389808645826,0.927263003906,0.918162380124,0.911412526832,0.87
422,BAY,75.0,p_democrat,USP,MI,2000,0.17467505597529823,0.175032591814,0.200367793578,0.168732850479,0.12
423,BAY,75.0,p_republican,USP,MI,2000,0.7919159740483486,0.789645853392,0.749978906612,0.798139062395,0.48
424,BENZIE,20.0,p_democrat,USP,MI,2000,0.9623694618958355,0.954574847012,0.91731605351,0.964294972685,0.8
425,BENZIE,20.0,p_republican,USP,MI,2000,,,,,0.0
426,BERRIEN,69.0,p_democrat,USP,MI,2000,0.8142825578007283,0.814282557801,0.844947315669,0.829225769368,0.69
427,BERRIEN,69.0,p_republican,USP,MI,2000,0.050855123991767205,0.0455691923675,0.0657918332473,0.0596902333731,0.32
428,BRANCH,28.0,p_democrat,USP,MI,2000,,,,,0.0
429,BRANCH,28.0,p_republican,USP,MI,2000,,,,,0.0
430,CALHOUN,63.0,p_democrat,USP,MI,2000,0.6734519621333692,0.674240618542,0.628202938776,0.670132767257,0.4
431,CALHOUN,63.0,p_republican,USP,MI,2000,0.31050722389210567,0.306977111945,0.321509712476,0.312136295992,0.54
432,CASS,28.0,p_democrat,USP,MI,2000,0.16967365443493493,0.165614009199,0.153988467005,0.175966390218,0.0
433,CASS,28.0,p_republican,USP,MI,2000,,,,,0.0
434,CHARLEVOIX,22.0,p_democrat,USP,MI,2000,,,,,0.0
435,CHARLEVOIX,22.0,p_republican,USP,MI,2000,,,,,0.0
436,CHEBOYGAN,26.0,p_democrat,USP,MI,2000,,,,,0.0
437,CHEBOYGAN,26.0,p_republican,USP,MI,2000,0.9588717509591812,0.964477289937,0.96044027503,0.954438547264,0.51
438,CHIPPEWA,25.0,p_democrat,USP,MI,2000,0.15481262551751393,0.146406624595,0.20379746241,0.16260626219,0.27
439,CHIPPEWA,25.0,p_republican,USP,MI,2000,0.8946496702391065,0.889022642521,0.90678989768,0.897762597121,0.5
440,CLARE,25.0,p_democrat,USP,MI,2000,,,,,0.0
441,CLARE,25.0,p_republican,USP,MI,2000,,,,,0.0
442,CLINTON,33.0,p_democrat,USP,MI,2000,0.9812321577487746,0.979882168081,0.981340603245,0.982081013,0.93
443,CLINTON,33.0,p_republican,USP,MI,2000,,,,,0.0
444,CRAWFORD,12.0,p_democrat,USP,MI,2000,,,,,0.0
445,CRAWFORD,12.0,p_republican,USP,MI,2000,,,,,0.0
446,DELTA,32.0,p_democrat,USP,MI,2000,,,,,0.0
447,DELTA,32.0,p_republican,USP,MI,2000,,,,,0.0
448,DICKINSON,17.0,p_democrat,USP,MI,2000,,,,,0.0
449,DICKINSON,17.0,p_republican,USP,MI,2000,,,,,0.0
450,EATON,60.0,p_democrat,USP,MI,2000,0.3640351658189421,0.376984394505,0.287831741479,0.350485212323,0.18
451,EATON,60.0,p_republican,USP,MI,2000,0.7741798271426963,0.772829571849,0.659103034954,0.772760275073,0.45
452,EMMET,25.0,p_democrat,USP,MI,2000,0.45846244018944327,0.435847909614,0.390975218961,0.437274188914,0.26
453,EMMET,25.0,p_republican,USP,MI,2000,0.7606556402912953,0.7432769113,0.795438517753,0.759756278872,0.76
454,GD. TRAVERSE,37.0,p_democrat,USP,MI,2000,0.12945604193429705,0.131947405069,0.122803230378,0.119470107679,0.07
455,GD. TRAVERSE,37.0,p_republican,USP,MI,2000,,,,,0.0
456,GENESEE,253.0,p_democrat,USP,MI,2000,0.13856908452799074,0.145068042775,0.148112262721,0.106549948642,0.18
457,GENESEE,253.0,p_republican,USP,MI,2000,0.540992316773539,0.354310811264,0.525519671344,0.575635341237,0.62
458,GLADWIN,21.0,p_democrat,USP,MI,2000,,,,,0.0
459,GLADWIN,21.0,p_republican,USP,MI,2000,0.4575449647159662,0.44694889803,0.561793632182,0.437274188914,0.32
460,GOGEBIC,13.0,p_democrat,USP,MI,2000,,,,,0.0
461,GOGEBIC,13.0,p_republican,USP,MI,2000,,,,,0.0
462,GRATIOT,25.0,p_democrat,USP,MI,2000,0.2504822314022491,0.249056492317,0.279741608994,0.249283893977,0.02
463,GRATIOT,25.0,p_republican,USP,MI,2000,,,,,0.0
464,HILLSDALE,36.0,p_democrat,USP,MI,2000,0.5593851527842583,0.585009873188,0.461303904375,0.545381262238,0.21
465,HILLSDALE,36.0,p_republican,USP,MI,2000,0.44355240798264906,0.451206666843,0.381945841116,0.437274188914,0.3
466,HOUGHTON,38.0,p_democrat,USP,MI,2000,,,,,0.0
467,HOUGHTON,38.0,p_republican,USP,MI,2000,0.9431863839050731,0.95449911684,0.926106326765,0.936881046858,0.94
468,HURON,31.0,p_democrat,USP,MI,2000,0.7242433735812108,0.712170526609,0.731642368965,0.730195004838,0.53
469,HURON,31.0,p_republican,USP,MI,2000,0.9996740192314048,0.999730927332,0.998415229287,0.999572353928,0.98
470,INGHAM,159.0,p_democrat,USP,MI,2000,0.20868505460892514,0.193312663412,0.290038954881,0.199159592855,0.27
471,INGHAM,159.0,p_republican,USP,MI,2000,0.45525037253740663,0.456546824934,0.35723160468,0.426890503878,0.73
472,IONIA,50.0,p_democrat,USP,MI,2000,0.8613657402690077,0.883072891946,0.776257202057,0.851382575357,0.68
473,IONIA,50.0,p_republican,USP,MI,2000,0.8587407460397156,0.872076004921,0.866414346125,0.851382575357,0.76
474,IOSCO,24.0,p_democrat,USP,MI,2000,0.7526473191521711,0.813176613454,0.691398728071,0.739918292095,0.3
475,IOSCO,24.0,p_republican,USP,MI,2000,,,,,0.0
476,IRON,16.0,p_democrat,USP,MI,2000,,,,,0.0
477,IRON,16.0,p_republican,USP,MI,2000,,,,,0.0
478,ISABELLA,29.0,p_democrat,USP,MI,2000,,,,,0.0
479,ISABELLA,29.0,p_republican,USP,MI,2000,0.7066101839181926,0.737097042225,0.642337430218,0.687240026284,0.63
480,JACKSON,85.0,p_democrat,USP,MI,2000,0.8681386280562411,0.87168267583,0.837733097053,0.854318141,0.48
481,JACKSON,85.0,p_republican,USP,MI,2000,0.6865201569001673,0.694544263288,0.650283687107,0.673811727524,0.68
482,KALAMAZOO,132.0,p_democrat,USP,MI,2000,0.6612327021812254,0.659615680879,0.675256496128,0.659193412743,0.49
483,KALAMAZOO,132.0,p_republican,USP,MI,2000,0.29757328057246996,0.287707117314,0.31946774182,0.305912301862,0.34
484,KALKASKA,21.0,p_democrat,USP,MI,2000,,,,,0.0
485,KALKASKA,21.0,p_republican,USP,MI,2000,,,,,0.0
486,KENT,271.0,p_democrat,USP,MI,2000,0.24327012741865148,0.255479259603,0.300666910306,0.218136325531,0.12
487,KENT,271.0,p_republican,USP,MI,2000,0.8169254075780502,0.824891218284,0.743216139101,0.789252375933,0.54
488,KEWEENAW,5.0,p_democrat,USP,MI,2000,,,,,0.0
489,KEWEENAW,5.0,p_republican,USP,MI,2000,,,,,0.0
490,LAKE,20.0,p_democrat,USP,MI,2000,0.8403457456919781,0.820926981946,0.888566843502,0.834308260193,0.68
491,LAKE,20.0,p_republican,USP,MI,2000,,,,,0.0
492,LAPEER,37.0,p_democrat,USP,MI,2000,0.3936243536367873,0.393624353637,0.390733937673,0.417559826421,0.09
493,LAPEER,37.0,p_republican,USP,MI,2000,0.5756356613574243,0.575635661357,0.535300038847,0.575459486592,0.36
494,LEELANAU,17.0,p_democrat,USP,MI,2000,,,,,0.0
495,LEELANAU,17.0,p_republican,USP,MI,2000,,,,,0.0
496,LENAWEE,56.0,p_democrat,USP,MI,2000,0.5677323312350975,0.594323743031,0.58939091869,0.541360268055,0.66
497,LENAWEE,56.0,p_republican,USP,MI,2000,0.15565046145232067,0.163627972658,0.137265374093,0.15009841569,0.1
498,LIVINGSTON,69.0,p_democrat,USP,MI,2000,0.15323190011807616,0.162281381506,0.112231868233,0.1548934964,0.3
499,LIVINGSTON,69.0,p_republican,USP,MI,2000,0.19669230435372248,0.206041711761,0.168034289779,0.181844009674,0.63
500,LUCE,4.0,p_democrat,USP,MI,2000,,,,,0.0
501,LUCE,4.0,p_republican,USP,MI,2000,,,,,0.0
502,MACKINAC,18.0,p_democrat,USP,MI,2000,,,,,0.0
503,MACKINAC,18.0,p_republican,USP,MI,2000,,,,,0.0
504,MACOMB,407.0,p_democrat,USP,MI,2000,0.5009519597381362,0.465052490508,0.359654269774,0.446854020197,0.25
505,MACOMB,407.0,p_republican,USP,MI,2000,0.5479507220329565,0.46887018349,0.496173033078,0.639165978083,0.58
506,MANISTEE,34.0,p_democrat,USP,MI,2000,,,,,0.0
507,MANISTEE,34.0,p_republican,USP,MI,2000,0.3458989721687174,0.353632402132,0.313659479317,0.341045291494,0.49
508,MARQUETTE,40.0,p_democrat,USP,MI,2000,0.5827595586262992,0.579298342483,0.612659496244,0.585208769383,0.44
509,MARQUETTE,40.0,p_republican,USP,MI,2000,,,,,0.0
510,MASON,25.0,p_democrat,USP,MI,2000,,,,,0.0
511,MASON,25.0,p_republican,USP,MI,2000,0.8953352839172138,0.893326647265,0.870795409705,0.897762597121,0.76
512,MECOSTA,24.0,p_democrat,USP,MI,2000,,,,,0.0
513,MECOSTA,24.0,p_republican,USP,MI,2000,0.809011807689026,0.805444922184,0.875051016824,0.819544140592,0.77
514,MENOMINEE,21.0,p_democrat,USP,MI,2000,,,,,0.0
515,MENOMINEE,21.0,p_republican,USP,MI,2000,,,,,0.0
516,MIDLAND,56.0,p_democrat,USP,MI,2000,0.6126681599493418,0.693812848518,0.615847143871,0.577843933466,0.73
